Filepath,File,Retrieved,Path_Length
S:\Project Folders\Luis Roa\B1-3300-024 Kerr Hall(977034)\B - Administrative Reviews and Approvals\B1 Chancellor's and delegated approval\Coordination with Capital Planning\P Phase Coordination\Old\0-DRAFT Proj Sum Grad Kerr Hall 283-Comments LR-FULL BUGET N-A.docx,0-DRAFT Proj Sum Grad Kerr Hall 283-Comments LR-FULL BUGET N-A.docx,"03/05/2020, 16:38:51",265
S:\Project Folders\Luis Roa\B1-3300-024 Kerr Hall(977034)\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\2020-Rebid\2-Division 1 and Technical Specifications\Division 1 Separate Files\0-Covers\Exhibit A-Cover for Asbestos and Lead Paint Reports.docx,Exhibit A-Cover for Asbestos and Lead Paint Reports.docx,"03/05/2020, 16:38:52",272
S:\Project Folders\Luis Roa\B1-3300-024 Kerr Hall(977034)\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\2020-Rebid\2-Division 1 and Technical Specifications\Division 1 Separate Files\0-Covers\Exhibit A-Cover for Asbestos and Lead Paint Reports.pdf,Exhibit A-Cover for Asbestos and Lead Paint Reports.pdf,"03/05/2020, 16:38:52",271
S:\Project Folders\Luis Roa\B1-3300-024 Kerr Hall(977034)\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\2020-Rebid\2-Division 1 and Technical Specifications\Division 1 Separate Files\0-Covers\Exhibit B-Cover for Reserved Parking Spaces.docx,Exhibit B-Cover for Reserved Parking Spaces.docx,"03/05/2020, 16:38:52",264
S:\Project Folders\Luis Roa\B1-3300-024 Kerr Hall(977034)\F - Bid Documents and Contract Award\F5 - Drawings and Specifications\2020-Rebid\2-Division 1 and Technical Specifications\Division 1 Separate Files\0-Covers\Exhibit B-Cover for Reserved Parking Spaces.pdf,Exhibit B-Cover for Reserved Parking Spaces.pdf,"03/05/2020, 16:38:52",263
"S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\1-Initial Submittal\4-Comments and Replies\Project 5300-060, Rachel Carson Res. Halls Fire Alarm _ 100CD Review Due 11-22-19.pdf","Project 5300-060, Rachel Carson Res. Halls Fire Alarm _ 100CD Review Due 11-22-19.pdf","03/05/2020, 16:38:52",283
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\1-Initial Submittal\4-Comments and Replies\100% CD Comments\5300-060-Technical Specifications with comments.pdf,5300-060-Technical Specifications with comments.pdf,"03/05/2020, 16:38:52",266
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\1-Initial Submittal\4-Comments and Replies\100% CD Comments\UCSC RCC 100% CD FA Devices Gardens Buildings Project with Comments.pdf,UCSC RCC 100% CD FA Devices Gardens Buildings Project with Comments.pdf,"03/05/2020, 16:38:52",286
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\2-2nd Submittal\4-Comments and replies-Complete\RCC 8 FA Plan Reviewers 100% CD Comments - PCEI Responses .xls,RCC 8 FA Plan Reviewers 100% CD Comments - PCEI Responses .xls,"03/05/2020, 16:38:52",265
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\3-Final Submital-Bid Set\2-Technical Specifications\Separate files\Garden FA 012200 31DEC19 - Bid CD-VOID.doc,Garden FA 012200 31DEC19 - Bid CD-VOID.doc,"03/05/2020, 16:38:52",264
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\3-Final Submital-Bid Set\2-Technical Specifications\Separate files\Garden FA 012200 31DEC19 - Bid CD-VOID.pdf,Garden FA 012200 31DEC19 - Bid CD-VOID.pdf,"03/05/2020, 16:38:52",264
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\3-Final Submital-Bid Set\2-Technical Specifications\Separate files\Garden FA 283100 09JAN20 - 001 - Bid CD.doc,Garden FA 283100 09JAN20 - 001 - Bid CD.doc,"03/05/2020, 16:38:52",265
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\100% CD's\3-Final Submital-Bid Set\4-Comments and replies-Complete\RCC 8 FA Plan Reviewers 100% CD Comments - PCEI Responses .xls,RCC 8 FA Plan Reviewers 100% CD Comments - PCEI Responses .xls,"03/05/2020, 16:38:52",274
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\50% CD's\Estimate\Provided prior to completion of 50% CD's\UCSC RCC Garden Bldgs. Opinion of Probable Cost - 50CD-LR Comments.xls,UCSC RCC Garden Bldgs. Opinion of Probable Cost - 50CD-LR Comments.xls,"03/05/2020, 16:38:52",274
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\E - Program and Design\E5 Correspondence\E5.1 Executive Engineer\50% CD's\Estimate\Provided prior to completion of 50% CD's\UCSC RCC Garden Bldgs. Opinion of Probable Cost - 50CD.xls,UCSC RCC Garden Bldgs. Opinion of Probable Cost - 50CD.xls,"03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\1-Covers\2-Exhibit A - Asbestos &Lead Paint Reports.docx,2-Exhibit A - Asbestos &Lead Paint Reports.docx,"03/05/2020, 16:38:52",261
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\1-Covers\2-Exhibit A - Asbestos &Lead Paint Reports.pdf,2-Exhibit A - Asbestos &Lead Paint Reports.pdf,"03/05/2020, 16:38:52",260
"S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\1-Covers\4-Exhibit C - Devices, Descriptors & Program.docx","4-Exhibit C - Devices, Descriptors & Program.docx","03/05/2020, 16:38:52",263
"S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\1-Covers\4-Exhibit C - Devices, Descriptors & Program.pdf","4-Exhibit C - Devices, Descriptors & Program.pdf","03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\2-Division 1\Separate Files\5300-060-RCC-Garden Bldg-Div 01.doc,5300-060-RCC-Garden Bldg-Div 01.doc,"03/05/2020, 16:38:52",268
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\2-Division 1\Separate Files\5300-060-RCC-Garden Bldg-Div 01.pdf,5300-060-RCC-Garden Bldg-Div 01.pdf,"03/05/2020, 16:38:52",268
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\3-Ex A - Asbestos & Lead Paint Reports-Complete\Exhibit A.pdf,Exhibit A.pdf,"03/05/2020, 16:38:52",266
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\4-Exhibit B - Parking Spaces Reserved\Exhibit B - Parking.pdf,Exhibit B - Parking.pdf,"03/05/2020, 16:38:52",266
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\4-Exhibit B - Parking Spaces Reserved\Lot 160-161&162.png,Lot 160-161&162.png,"03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\4-Exhibit B - Parking Spaces Reserved\Site Plan - Not Used.pdf,Site Plan - Not Used.pdf,"03/05/2020, 16:38:52",267
"S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\5-Exhibit C - Program files-PENDING\4-Exhibit C - Devices, Descriptors & Program.pdf","4-Exhibit C - Devices, Descriptors & Program.pdf","03/05/2020, 16:38:52",289
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\5300-060-RCC Garden Bldgs Spec-Bid Set.PDF,5300-060-RCC Garden Bldgs Spec-Bid Set.PDF,"03/05/2020, 16:38:52",274
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 012200 31DEC19 - Bid CD-VOID.doc,Garden FA 012200 31DEC19 - Bid CD-VOID.doc,"03/05/2020, 16:38:52",289
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 012200 31DEC19 - Bid CD-VOID.pdf,Garden FA 012200 31DEC19 - Bid CD-VOID.pdf,"03/05/2020, 16:38:52",289
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 260501 31DEC19 - Bid CD.doc,Garden FA 260501 31DEC19 - Bid CD.doc,"03/05/2020, 16:38:52",284
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 260501 31DEC19 - Bid CD.pdf,Garden FA 260501 31DEC19 - Bid CD.pdf,"03/05/2020, 16:38:52",284
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 260502 31DEC19 - Bid CD.doc,Garden FA 260502 31DEC19 - Bid CD.doc,"03/05/2020, 16:38:52",284
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 260502 31DEC19 - Bid CD.pdf,Garden FA 260502 31DEC19 - Bid CD.pdf,"03/05/2020, 16:38:52",284
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 283100 09JAN20 - 001 - Bid CD.doc,Garden FA 283100 09JAN20 - 001 - Bid CD.doc,"03/05/2020, 16:38:52",290
S:\Project Folders\Luis Roa\B2-5300-060-RCC Res Halls FA Devices - Garden Bldgs\F - Bid Documents and Contract Award\F5 Drawings and Specifications\2-Division 1 and Technical Specifications\Separate files\6-Technical Specs Complete\Separate files\Garden FA 283100 09JAN20 - Bid CD.pdf,Garden FA 283100 09JAN20 - Bid CD.pdf,"03/05/2020, 16:38:52",284
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\1-Submittal to Capital Planning\5-EIC - Rachael Carson Shower Door intallation-signed.pdf,5-EIC - Rachael Carson Shower Door intallation-signed.pdf,"03/05/2020, 16:38:52",261
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\1-Submittal to Capital Planning\6-5305-034-052919-Schedule-Capital PlanningRev060719.xls,6-5305-034-052919-Schedule-Capital PlanningRev060719.xls,"03/05/2020, 16:38:52",260
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\5-EIC - Rachael Carson Shower Door intallation-signed.pdf,5-EIC - Rachael Carson Shower Door intallation-signed.pdf,"03/05/2020, 16:38:52",264
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\6-5305-034-052919-Schedule-Capital PlanningRev060719.xls,6-5305-034-052919-Schedule-Capital PlanningRev060719.xls,"03/05/2020, 16:38:52",263
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\Z-7 - RCC Shower Doors Memo(TimeLine)-Comments Luis.docx,Z-7 - RCC Shower Doors Memo(TimeLine)-Comments Luis.docx,"03/05/2020, 16:38:52",263
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\CHES\1- RCC Shower Doors PSF Draft-Comments Luis.docx,1- RCC Shower Doors PSF Draft-Comments Luis.docx,"03/05/2020, 16:38:52",260
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\CHES\4-File 5303-034.B1 Project Summary Form Signed.pdf,4-File 5303-034.B1 Project Summary Form Signed.pdf,"03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\CHES\5-EIC - Rachael Carson Shower Door intallation-signed.pdf,5-EIC - Rachael Carson Shower Door intallation-signed.pdf,"03/05/2020, 16:38:52",269
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\CHES\6-5305-034-052919-Schedule-Capital PlanningRev060719.xls,6-5305-034-052919-Schedule-Capital PlanningRev060719.xls,"03/05/2020, 16:38:52",268
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\Old\2-5303-034-110918-Workbook-CHES-Shower Doors-Rev112018-OLD.xls,2-5303-034-110918-Workbook-CHES-Shower Doors-Rev112018-OLD.xls,"03/05/2020, 16:38:52",273
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\Old\6-5305-034-052919-Schedule-Capital PlanningRev060519.xls,6-5305-034-052919-Schedule-Capital PlanningRev060519.xls,"03/05/2020, 16:38:52",267
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\Old\F-3a-5305-015 EST Summ REV 11-9-18 - Rev8-20-19.pdf,F-3a-5305-015 EST Summ REV 11-9-18 - Rev8-20-19.pdf,"03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\Old\F-3a-5305-015 EST Summ REV 11-9-18 - Rev9-10-19.pdf,F-3a-5305-015 EST Summ REV 11-9-18 - Rev9-10-19.pdf,"03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\2-Coordination with CHES and Traci\Sample Memos\MerrillCultural_AddFundsReq.09.27.16.docx,MerrillCultural_AddFundsReq.09.27.16.docx,"03/05/2020, 16:38:52",261
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\4-One Million Budget Option\Garden Buildings\2-5303-034-110918-Workbook-CHES-Shower Doors-Rev121418.xls,2-5303-034-110918-Workbook-CHES-Shower Doors-Rev121418.xls,"03/05/2020, 16:38:52",275
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\4-One Million Budget Option\L Buildings\3-5303-034-WB-All ScopesSummer2020-Rev012519.xls,3-5303-034-WB-All ScopesSummer2020-Rev012519.xls,"03/05/2020, 16:38:52",260
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\2019 Final\4-One Million Budget Option\L Buildings\4-5303-034-WB-All ScopesSummer2021-Rev012519.xls,4-5303-034-WB-All ScopesSummer2021-Rev012519.xls,"03/05/2020, 16:38:52",260
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\Sample Augmentations\UC Santa Cruz Mail - Fwd_ Communications Trailer Replacements - Augmentation Calculations and Memo.pdf,UC Santa Cruz Mail - Fwd_ Communications Trailer Replacements - Augmentation Calculations and Memo.pdf,"03/05/2020, 16:38:52",284
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\Sample Augmentations\4921-001 CSC Picnic\4921-001 CSC Picnic PBW Draft - AUGMENTATION - Budget Worksheet.pdf,4921-001 CSC Picnic PBW Draft - AUGMENTATION - Budget Worksheet.pdf,"03/05/2020, 16:38:52",269
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\Sample Augmentations\Sample Augmentation from David\Big Creek Augmentation 2 - PBW 09-19-2017 DAL.xls,Big Creek Augmentation 2 - PBW 09-19-2017 DAL.xls,"03/05/2020, 16:38:52",262
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\Sample Augmentations\Sample Augmentation from David\Big Creek Prop 84 Augmentation 2 - Signed CIB 10-25-17 DAL.pdf,Big Creek Prop 84 Augmentation 2 - Signed CIB 10-25-17 DAL.pdf,"03/05/2020, 16:38:52",275
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\B - Administrative Reviews and Approvals\B1 Chancellor and Delegated Approval\Augmentation\Sample Augmentations\Sample Augmentation from David\Big Creek Reserve Project Augmentation 2 Memo - Approvedpdf.pdf,Big Creek Reserve Project Augmentation 2 Memo - Approvedpdf.pdf,"03/05/2020, 16:38:52",276
S:\Project Folders\Luis Roa\B4-5303-034-RCC Showers Door Installation\C - Consultants\C1.3 Agreement\3-2nd Agreement and Authorizations\Proposal with all exterior work-VOID\3-18-004-0.P1 UCSC Rachel Carson - Restroom Renovation - short proposal scope-BACKUP.pdf,3-18-004-0.P1 UCSC Rachel Carson - Restroom Renovation - short proposal scope-BACKUP.pdf,"03/05/2020, 16:38:52",261
